invoice_id,invoice_no,vendor_name,invoice_date,amount,expense_type
INV003553,FP202500003553,XX供应商9665,2025-12-30,268.55,communication
INV003554,FP202500003554,XX供应商5007,2025-05-13,323.27,travel_lodging
INV003555,FP202500003555,XX供应商1447,2025-11-22,321.41,local_transport
INV003556,FP202500003556,XX供应商7018,2025-02-13,244.76,local_transport
INV003557,FP202500003557,XX供应商9576,2025-07-31,288.69,travel_lodging
INV003558,FP202500003558,XX供应商6001,2025-09-02,1477.48,business_entertainment
INV003559,FP202500003559,XX供应商6731,2025-01-11,412.38,office_supplies
INV003560,FP202500003560,XX供应商1888,2025-05-16,490.16,business_entertainment
INV003561,FP202500003561,XX供应商9884,2025-01-14,2705.3,training_fee
INV003562,FP202500003562,XX供应商2435,2025-05-12,85.6,local_transport
INV003563,FP202500003563,XX供应商9962,2025-09-22,797.48,business_entertainment
INV003564,FP202500003564,XX供应商7937,2025-10-13,444.18,business_entertainment
INV003565,FP202500003565,XX供应商7360,2025-02-01,702.75,business_entertainment
INV003566,FP202500003566,XX供应商3060,2025-03-09,1969.61,training_fee
INV003567,FP202500003567,XX供应商6350,2025-09-18,256.46,communication
INV003568,FP202500003568,XX供应商3728,2025-02-02,422.8,office_supplies
INV003569,FP202500003569,XX供应商8273,2025-12-23,1100.78,travel_lodging
INV003570,FP202500003570,XX供应商5274,2025-01-22,549.2,travel_lodging
INV003571,FP202500003571,XX供应商6912,2025-12-10,1627.42,training_fee
INV003572,FP202500003572,XX供应商3900,2025-04-27,1442.36,training_fee
INV003573,FP202500003573,XX供应商7661,2025-03-08,2713.42,training_fee
INV003574,FP202500003574,XX供应商3154,2025-03-03,2107.07,training_fee
INV003575,FP202500003575,XX供应商9391,2025-12-09,2451.61,training_fee
INV003576,FP202500003576,XX供应商8432,2025-04-03,2476.77,training_fee
INV003577,FP202500003577,XX供应商7900,2025-06-15,333.15,office_supplies
INV003578,FP202500003578,XX供应商1790,2025-05-12,108.47,local_transport
INV003579,FP202500003579,XX供应商4944,2025-05-30,1335.85,training_fee
INV003580,FP202500003580,XX供应商3701,2025-10-30,104.2,local_transport
INV003581,FP202500003581,XX供应商8322,2025-11-24,282.22,office_supplies
INV003582,FP202500003582,XX供应商6041,2025-08-16,1126.88,business_entertainment
INV003583,FP202500003583,XX供应商1527,2025-10-07,827.38,business_entertainment
INV003584,FP202500003584,XX供应商8207,2025-03-23,1618.61,business_entertainment
INV003585,FP202500003585,XX供应商8780,2025-03-19,1454.54,business_entertainment
INV003586,FP202500003586,XX供应商7627,2025-10-09,543.91,business_entertainment
INV003587,FP202500003587,XX供应商8096,2025-08-08,1147.92,travel_lodging
INV003588,FP202500003588,XX供应商8351,2025-11-06,139.56,office_supplies
INV003589,FP202500003589,XX供应商6302,2025-12-14,1347.3,training_fee
INV003590,FP202500003590,XX供应商2762,2025-06-22,135.04,local_transport
INV003591,FP202500003591,XX供应商9087,2025-05-10,1652.29,travel_lodging
INV003592,FP202500003592,XX供应商6498,2025-10-15,383.37,travel_lodging
INV003593,FP202500003593,XX供应商7494,2025-09-16,326.34,office_supplies
INV003594,FP202500003594,XX供应商4884,2025-06-20,1974.16,training_fee
INV003595,FP202500003595,XX供应商4878,2025-12-25,2716.37,training_fee
INV003596,FP202500003596,XX供应商1798,2025-02-15,2603.45,training_fee
INV003597,FP202500003597,XX供应商3593,2025-11-04,176.72,communication
INV003598,FP202500003598,XX供应商5775,2025-12-26,405.23,business_entertainment
INV003599,FP202500003599,XX供应商9207,2025-12-22,171.83,communication
INV003600,FP202500003600,XX供应商5319,2025-03-20,2814.44,training_fee
INV003601,FP202500003601,XX供应商1332,2025-05-31,469.63,office_supplies
INV003602,FP202500003602,XX供应商1705,2025-01-07,426.8,business_entertainment
INV003603,FP202500003603,XX供应商3040,2025-12-08,50.18,local_transport
INV003604,FP202500003604,XX供应商4656,2025-04-01,955.54,travel_lodging
INV003605,FP202500003605,XX供应商1791,2025-12-20,633.66,business_entertainment
INV003606,FP202500003606,XX供应商2787,2025-02-04,812.95,business_entertainment
INV003607,FP202500003607,XX供应商5463,2025-10-22,920.27,business_entertainment
INV003608,FP202500003608,XX供应商5893,2025-07-20,618.76,business_entertainment
INV003609,FP202500003609,XX供应商7845,2025-12-01,1644.34,training_fee
INV003610,FP202500003610,XX供应商9141,2025-12-19,2396.3,training_fee
INV003611,FP202500003611,XX供应商4650,2025-01-06,2009.4,travel_lodging
INV003612,FP202500003612,XX供应商2828,2025-12-16,140.33,local_transport
INV003613,FP202500003613,XX供应商3599,2025-05-10,161.05,communication
INV003614,FP202500003614,XX供应商9888,2025-03-03,502.96,business_entertainment
INV003615,FP202500003615,XX供应商1382,2025-05-20,827.81,business_entertainment
INV003616,FP202500003616,XX供应商2950,2025-09-05,212.48,local_transport
INV003617,FP202500003617,XX供应商1700,2025-12-21,494.08,business_entertainment
INV003618,FP202500003618,XX供应商8609,2025-06-29,1081.72,travel_lodging
INV003619,FP202500003619,XX供应商4370,2025-12-21,673.28,travel_lodging
INV003620,FP202500003620,XX供应商1209,2025-10-06,321.59,office_supplies
INV003621,FP202500003621,XX供应商6880,2025-12-20,106.26,local_transport
INV003622,FP202500003622,XX供应商9850,2025-04-10,405.5,office_supplies
INV003623,FP202500003623,XX供应商9476,2025-12-01,323.11,local_transport
INV003624,FP202500003624,XX供应商9564,2025-06-21,1332.67,training_fee
INV003625,FP202500003625,XX供应商1440,2025-04-10,120.69,communication
INV003626,FP202500003626,XX供应商8307,2025-10-04,195.73,communication
INV003627,FP202500003627,XX供应商9422,2025-03-20,185.62,local_transport
INV003628,FP202500003628,XX供应商9523,2025-01-10,61.58,local_transport
INV003629,FP202500003629,XX供应商3832,2025-05-24,125.35,communication
INV003630,FP202500003630,XX供应商5435,2025-07-01,402.35,office_supplies
INV003631,FP202500003631,XX供应商8264,2025-10-19,529.55,travel_lodging
INV003632,FP202500003632,XX供应商5816,2025-11-22,157.97,communication
INV003633,FP202500003633,XX供应商1118,2025-08-17,343.85,travel_lodging
INV003634,FP202500003634,XX供应商8235,2025-05-27,267.43,communication
INV003635,FP202500003635,XX供应商6296,2025-09-10,305.77,travel_lodging
INV003636,FP202500003636,XX供应商1297,2025-12-25,479.4,business_entertainment
INV003637,FP202500003637,XX供应商6824,2025-09-11,243.52,office_supplies
INV003638,FP202500003638,XX供应商1311,2025-12-21,1288.68,training_fee
INV003639,FP202500003639,XX供应商3843,2025-12-26,237.13,communication
INV003640,FP202500003640,XX供应商6909,2025-01-24,1612.48,training_fee
INV003641,FP202500003641,XX供应商1576,2025-06-16,1058.55,travel_lodging
INV003642,FP202500003642,XX供应商5166,2025-02-25,224.07,travel_lodging
INV003643,FP202500003643,XX供应商7686,2025-10-28,356.25,travel_lodging
INV003644,FP202500003644,XX供应商9298,2025-12-22,382.37,travel_lodging
INV003645,FP202500003645,XX供应商9643,2025-11-14,177.21,local_transport
INV003646,FP202500003646,XX供应商6435,2025-04-14,192.71,communication
INV003647,FP202500003647,XX供应商9735,2025-10-26,226.33,communication
INV003648,FP202500003648,XX供应商9292,2025-12-10,104.52,local_transport
INV003649,FP202500003649,XX供应商7512,2025-04-08,261.62,local_transport
INV003650,FP202500003650,XX供应商6586,2025-09-19,426.83,travel_lodging
INV003651,FP202500003651,XX供应商8609,2025-10-07,272.43,communication
INV003652,FP202500003652,XX供应商9633,2025-12-09,188.64,office_supplies
INV003653,FP202500003653,XX供应商7349,2025-05-09,1081.87,travel_lodging
INV003654,FP202500003654,XX供应商6851,2025-06-19,289.0,office_supplies
INV003655,FP202500003655,XX供应商6065,2025-04-06,127.87,office_supplies
INV003656,FP202500003656,XX供应商3723,2025-08-17,3017.72,training_fee
INV003657,FP202500003657,XX供应商9358,2025-12-02,687.91,business_entertainment
INV003658,FP202500003658,XX供应商6978,2025-04-03,107.27,communication
INV003659,FP202500003659,XX供应商7841,2025-03-21,185.61,communication
INV003660,FP202500003660,XX供应商8463,2025-07-03,430.5,business_entertainment
INV003661,FP202500003661,XX供应商9151,2025-10-18,2654.79,training_fee
INV003662,FP202500003662,XX供应商7654,2025-05-30,1171.63,travel_lodging
INV003663,FP202500003663,XX供应商7236,2025-07-18,596.67,business_entertainment
INV003664,FP202500003664,XX供应商9207,2025-08-02,176.0,office_supplies
INV003665,FP202500003665,XX供应商8064,2025-08-14,732.98,business_entertainment
INV003666,FP202500003666,XX供应商3617,2025-01-09,521.91,business_entertainment
INV003667,FP202500003667,XX供应商4918,2025-09-01,820.4,travel_lodging
INV003668,FP202500003668,XX供应商2139,2025-10-04,605.51,travel_lodging
INV003669,FP202500003669,XX供应商3444,2025-08-09,805.55,travel_lodging
INV003670,FP202500003670,XX供应商7600,2025-03-27,204.64,local_transport
INV003671,FP202500003671,XX供应商1189,2025-08-03,330.09,office_supplies
INV003672,FP202500003672,XX供应商9970,2025-11-29,177.65,local_transport
INV003673,FP202500003673,XX供应商2270,2025-01-17,248.77,communication
INV003674,FP202500003674,XX供应商2183,2025-12-07,215.76,office_supplies
INV003675,FP202500003675,XX供应商1567,2025-04-10,74.64,local_transport
INV003676,FP202500003676,XX供应商3350,2025-06-12,174.56,communication
INV003677,FP202500003677,XX供应商1334,2025-11-22,184.51,office_supplies
INV003678,FP202500003678,XX供应商5654,2025-06-30,472.38,office_supplies
INV003679,FP202500003679,XX供应商8551,2025-12-22,499.05,business_entertainment
INV003680,FP202500003680,XX供应商6173,2025-12-25,180.88,communication
INV003681,FP202500003681,XX供应商9025,2025-12-29,220.77,communication
INV003682,FP202500003682,XX供应商6298,2025-07-15,187.34,communication
INV003683,FP202500003683,XX供应商4208,2025-03-01,264.1,local_transport
INV003684,FP202500003684,XX供应商4104,2025-02-06,245.2,office_supplies
INV003685,FP202500003685,XX供应商5430,2025-10-19,167.31,office_supplies
INV003686,FP202500003686,XX供应商2788,2025-06-30,243.88,travel_lodging
INV003687,FP202500003687,XX供应商5333,2025-11-22,441.84,office_supplies
INV003688,FP202500003688,XX供应商5621,2025-05-10,218.47,communication
INV003689,FP202500003689,XX供应商9034,2025-04-24,140.78,communication
INV003690,FP202500003690,XX供应商5719,2025-03-15,112.98,local_transport
INV003691,FP202500003691,XX供应商5405,2025-12-26,2286.69,training_fee
INV003692,FP202500003692,XX供应商9569,2025-11-27,346.41,travel_lodging
INV003693,FP202500003693,XX供应商3947,2025-11-05,297.07,local_transport
INV003694,FP202500003694,XX供应商5214,2025-12-01,616.88,business_entertainment
INV003695,FP202500003695,XX供应商9917,2025-09-01,177.48,local_transport
INV003696,FP202500003696,XX供应商7165,2025-09-11,242.48,communication
INV003697,FP202500003697,XX供应商1673,2025-03-10,284.74,communication
INV003698,FP202500003698,XX供应商4006,2025-03-01,1163.17,business_entertainment
INV003699,FP202500003699,XX供应商5000,2025-08-14,2330.06,training_fee
INV003700,FP202500003700,XX供应商9507,2025-02-12,211.71,communication
INV003701,FP202500003701,XX供应商7443,2025-03-26,202.83,local_transport
INV003702,FP202500003702,XX供应商5061,2025-12-15,335.54,office_supplies
INV003703,FP202500003703,XX供应商4528,2025-12-16,200.63,office_supplies
INV003704,FP202500003704,XX供应商5735,2025-12-19,426.33,local_transport
INV003705,FP202500003705,XX供应商1521,2025-04-14,52.36,local_transport
INV003706,FP202500003706,XX供应商8653,2025-12-25,485.25,travel_lodging
INV003707,FP202500003707,XX供应商6533,2025-09-04,223.14,communication
INV003708,FP202500003708,XX供应商3740,2025-03-07,303.82,office_supplies
INV003709,FP202500003709,XX供应商7587,2025-01-12,144.32,communication
INV003710,FP202500003710,XX供应商8199,2025-06-17,1235.8,training_fee
INV003711,FP202500003711,XX供应商2382,2025-03-31,100.83,local_transport
INV003712,FP202500003712,XX供应商6082,2025-12-15,412.96,office_supplies
INV003713,FP202500003713,XX供应商5633,2025-06-25,1447.84,training_fee
INV003714,FP202500003714,XX供应商3332,2025-08-11,95.88,local_transport
INV003715,FP202500003715,XX供应商5835,2025-03-11,836.88,business_entertainment
INV003716,FP202500003716,XX供应商3508,2025-03-24,273.64,communication
INV003717,FP202500003717,XX供应商3653,2025-05-29,251.72,office_supplies
INV003718,FP202500003718,XX供应商3076,2025-12-09,1197.83,business_entertainment
INV003719,FP202500003719,XX供应商7435,2025-08-29,689.49,travel_lodging
INV003720,FP202500003720,XX供应商2788,2025-02-07,223.51,communication
INV003721,FP202500003721,XX供应商9750,2025-07-30,134.75,communication
INV003722,FP202500003722,XX供应商5571,2025-09-14,129.27,communication
INV003723,FP202500003723,XX供应商1305,2025-07-02,274.61,communication
INV003724,FP202500003724,XX供应商1004,2025-11-22,167.44,office_supplies
INV003725,FP202500003725,XX供应商5934,2025-03-13,1139.98,business_entertainment
INV003726,FP202500003726,XX供应商3193,2025-09-03,610.45,travel_lodging
INV003727,FP202500003727,XX供应商5071,2025-12-30,841.99,travel_lodging
INV003728,FP202500003728,XX供应商7411,2025-06-05,512.39,travel_lodging
INV003729,FP202500003729,XX供应商6848,2025-01-03,105.11,communication
INV003730,FP202500003730,XX供应商3500,2025-01-12,456.19,business_entertainment
INV003731,FP202500003731,XX供应商4158,2025-07-04,1686.14,training_fee
INV003732,FP202500003732,XX供应商4263,2025-04-09,872.83,business_entertainment
INV003733,FP202500003733,XX供应商2272,2025-09-29,2706.58,training_fee
INV003734,FP202500003734,XX供应商3346,2025-07-22,165.99,office_supplies
INV003735,FP202500003735,XX供应商4113,2025-11-10,3135.46,training_fee
INV003736,FP202500003736,XX供应商3417,2025-03-08,123.91,office_supplies
INV003737,FP202500003737,XX供应商9464,2025-04-21,870.56,business_entertainment
INV003738,FP202500003738,XX供应商1038,2025-02-24,99.21,local_transport
INV003739,FP202500003739,XX供应商4660,2025-05-18,468.8,business_entertainment
INV003740,FP202500003740,XX供应商2098,2025-09-19,829.56,business_entertainment
INV003741,FP202500003741,XX供应商4394,2025-09-14,786.82,business_entertainment
INV003742,FP202500003742,XX供应商5699,2025-01-02,337.52,travel_lodging
INV003743,FP202500003743,XX供应商4581,2025-03-21,2891.31,training_fee
INV003744,FP202500003744,XX供应商3654,2025-11-22,78.34,local_transport
INV003745,FP202500003745,XX供应商2709,2025-11-26,260.05,communication
INV003746,FP202500003746,XX供应商8365,2025-01-09,1492.6,business_entertainment
INV003747,FP202500003747,XX供应商6780,2025-11-09,437.22,business_entertainment
INV003748,FP202500003748,XX供应商4885,2025-06-06,110.35,communication
INV003749,FP202500003749,XX供应商3919,2025-10-08,491.68,travel_lodging
INV003750,FP202500003750,XX供应商6788,2025-03-06,181.77,office_supplies
INV003751,FP202500003751,XX供应商5125,2025-12-24,1949.92,training_fee
INV003752,FP202500003752,XX供应商6660,2025-12-16,356.76,business_entertainment
INV003753,FP202500003753,XX供应商1660,2025-06-29,172.89,local_transport
INV003754,FP202500003754,XX供应商4677,2025-02-01,393.4,office_supplies
INV003755,FP202500003755,XX供应商4664,2025-07-08,65.78,local_transport
INV003756,FP202500003756,XX供应商1318,2025-12-23,338.86,travel_lodging
INV003757,FP202500003757,XX供应商8826,2025-11-04,232.29,communication
INV003758,FP202500003758,XX供应商4021,2025-09-20,163.68,communication
INV003759,FP202500003759,XX供应商2298,2025-07-19,2795.86,training_fee
INV003760,FP202500003760,XX供应商1347,2025-10-20,155.26,communication
INV003761,FP202500003761,XX供应商6187,2025-02-04,150.45,communication
INV003762,FP202500003762,XX供应商9081,2025-11-25,178.67,local_transport
INV003763,FP202500003763,XX供应商6303,2025-09-14,194.35,communication
INV003764,FP202500003764,XX供应商5811,2025-10-29,302.83,travel_lodging
INV003765,FP202500003765,XX供应商9771,2025-12-12,2103.66,training_fee
INV003766,FP202500003766,XX供应商3365,2025-01-01,2889.97,training_fee
INV003767,FP202500003767,XX供应商7693,2025-10-02,276.18,communication
INV003768,FP202500003768,XX供应商4181,2025-04-18,114.48,local_transport
INV003769,FP202500003769,XX供应商7665,2025-01-01,271.06,communication
INV003770,FP202500003770,XX供应商7408,2025-10-05,426.81,office_supplies
INV003771,FP202500003771,XX供应商1685,2025-11-01,796.78,travel_lodging
INV003772,FP202500003772,XX供应商6346,2025-04-18,60.81,local_transport
INV003773,FP202500003773,XX供应商5617,2025-09-17,423.39,business_entertainment
INV003774,FP202500003774,XX供应商4897,2025-03-17,154.38,local_transport
INV003775,FP202500003775,XX供应商7659,2025-03-21,279.92,local_transport
INV003776,FP202500003776,XX供应商9656,2025-09-06,70.81,local_transport
INV003777,FP202500003777,XX供应商4856,2025-09-04,284.97,travel_lodging
INV003778,FP202500003778,XX供应商7571,2025-01-30,2883.88,training_fee
INV003779,FP202500003779,XX供应商6714,2025-05-29,108.78,communication
INV003780,FP202500003780,XX供应商9274,2025-08-14,172.12,communication
INV003781,FP202500003781,XX供应商6466,2025-04-24,985.88,business_entertainment
INV003782,FP202500003782,XX供应商4347,2025-10-05,144.89,communication
INV003783,FP202500003783,XX供应商3968,2025-01-26,1721.63,training_fee
INV003784,FP202500003784,XX供应商3119,2025-11-15,151.67,communication
INV003785,FP202500003785,XX供应商9580,2025-05-27,244.56,travel_lodging
INV003786,FP202500003786,XX供应商1961,2025-03-28,859.04,business_entertainment
INV003787,FP202500003787,XX供应商8000,2025-03-15,215.56,communication
INV003788,FP202500003788,XX供应商7837,2025-01-25,152.32,office_supplies
INV003789,FP202500003789,XX供应商5547,2025-11-27,283.65,travel_lodging
INV003790,FP202500003790,XX供应商4143,2025-11-21,249.98,office_supplies
INV003791,FP202500003791,XX供应商3686,2025-12-20,263.73,communication
INV003792,FP202500003792,XX供应商8454,2025-02-06,181.89,local_transport
INV003793,FP202500003793,XX供应商3319,2025-08-25,311.77,travel_lodging
INV003794,FP202500003794,XX供应商7050,2025-05-26,273.94,office_supplies
INV003795,FP202500003795,XX供应商2624,2025-03-25,361.59,office_supplies
INV003796,FP202500003796,XX供应商2331,2025-09-08,352.4,office_supplies
INV003797,FP202500003797,XX供应商7645,2025-04-02,176.34,local_transport
INV003798,FP202500003798,XX供应商1636,2025-09-25,1052.62,business_entertainment
INV003799,FP202500003799,XX供应商9579,2025-08-22,117.4,local_transport
INV003800,FP202500003800,XX供应商6331,2025-12-09,1032.39,business_entertainment
INV003801,FP202500003801,XX供应商3402,2025-12-10,987.54,travel_lodging
INV003802,FP202500003802,XX供应商9823,2025-04-22,1122.36,business_entertainment
INV003803,FP202500003803,XX供应商4986,2025-12-27,348.12,office_supplies
INV003804,FP202500003804,XX供应商3250,2025-09-18,73.04,local_transport
INV003805,FP202500003805,XX供应商9815,2025-10-10,157.97,office_supplies
INV003806,FP202500003806,XX供应商9839,2025-03-28,208.7,communication
INV003807,FP202500003807,XX供应商2974,2025-11-19,116.07,communication
INV003808,FP202500003808,XX供应商7194,2025-05-07,54.47,local_transport
INV003809,FP202500003809,XX供应商6064,2025-11-08,335.92,office_supplies
INV003810,FP202500003810,XX供应商5732,2025-10-23,162.11,office_supplies
INV003811,FP202500003811,XX供应商3752,2025-04-06,275.21,communication
INV003812,FP202500003812,XX供应商6910,2025-05-26,352.75,office_supplies
INV003813,FP202500003813,XX供应商9466,2025-11-10,831.55,business_entertainment
INV003814,FP202500003814,XX供应商8578,2025-10-24,694.37,travel_lodging
INV003815,FP202500003815,XX供应商9538,2025-07-12,2975.04,training_fee
INV003816,FP202500003816,XX供应商1654,2025-11-06,155.85,local_transport
INV003817,FP202500003817,XX供应商8887,2025-06-11,262.89,communication
INV003818,FP202500003818,XX供应商3838,2025-11-03,411.49,travel_lodging
INV003819,FP202500003819,XX供应商5689,2025-10-09,230.98,communication
INV003820,FP202500003820,XX供应商3701,2025-08-30,78.01,local_transport
INV003821,FP202500003821,XX供应商1340,2025-09-02,263.54,office_supplies
INV003822,FP202500003822,XX供应商9399,2025-11-02,81.36,local_transport
INV003823,FP202500003823,XX供应商5823,2025-02-27,268.31,communication
INV003824,FP202500003824,XX供应商1180,2025-04-28,405.01,office_supplies
INV003825,FP202500003825,XX供应商1158,2025-06-23,764.05,travel_lodging
INV003826,FP202500003826,XX供应商7745,2025-01-05,250.69,office_supplies
INV003827,FP202500003827,XX供应商4162,2025-06-02,265.22,communication
INV003828,FP202500003828,XX供应商5727,2025-10-16,253.95,office_supplies
INV003829,FP202500003829,XX供应商8403,2025-12-21,740.44,business_entertainment
INV003830,FP202500003830,XX供应商4468,2025-10-28,144.35,communication
INV003831,FP202500003831,XX供应商2939,2025-01-06,489.46,office_supplies
INV003832,FP202500003832,XX供应商2764,2025-11-10,429.72,office_supplies
INV003833,FP202500003833,XX供应商5542,2025-06-02,1003.22,business_entertainment
INV003834,FP202500003834,XX供应商5326,2025-02-20,1115.64,business_entertainment
INV003835,FP202500003835,XX供应商1759,2025-10-10,233.73,communication
INV003836,FP202500003836,XX供应商7295,2025-03-09,458.82,travel_lodging
INV003837,FP202500003837,XX供应商3428,2025-03-18,1400.56,training_fee
INV003838,FP202500003838,XX供应商2908,2025-10-07,53.67,local_transport
INV003839,FP202500003839,XX供应商4339,2025-08-14,248.31,travel_lodging
INV003840,FP202500003840,XX供应商2066,2025-09-03,67.41,local_transport
INV003841,FP202500003841,XX供应商5747,2025-12-28,194.87,local_transport
INV003842,FP202500003842,XX供应商3485,2025-06-29,725.31,travel_lodging
INV003843,FP202500003843,XX供应商3426,2025-05-09,124.0,local_transport
INV003844,FP202500003844,XX供应商9601,2025-02-25,461.61,travel_lodging
INV003845,FP202500003845,XX供应商6507,2025-06-19,460.1,travel_lodging
INV003846,FP202500003846,XX供应商1108,2025-11-26,125.85,local_transport
INV003847,FP202500003847,XX供应商2951,2025-03-03,593.66,business_entertainment
INV003848,FP202500003848,XX供应商7853,2025-08-01,265.21,communication
INV003849,FP202500003849,XX供应商4164,2025-01-20,121.41,local_transport
INV003850,FP202500003850,XX供应商7916,2025-08-02,3213.38,training_fee
INV003851,FP202500003851,XX供应商1132,2025-11-10,154.57,office_supplies
INV003852,FP202500003852,XX供应商6631,2025-09-11,241.04,office_supplies
INV003853,FP202500003853,XX供应商9086,2025-01-22,2070.68,training_fee
INV003854,FP202500003854,XX供应商3099,2025-09-26,143.86,communication
INV003855,FP202500003855,XX供应商7567,2025-12-18,62.19,local_transport
INV003856,FP202500003856,XX供应商3120,2025-06-15,335.92,local_transport
INV003857,FP202500003857,XX供应商1950,2025-06-22,261.63,local_transport
INV003858,FP202500003858,XX供应商6985,2025-01-28,264.07,office_supplies
INV003859,FP202500003859,XX供应商1746,2025-05-20,152.17,office_supplies
INV003860,FP202500003860,XX供应商6587,2025-02-26,114.64,local_transport
INV003861,FP202500003861,XX供应商1536,2025-02-16,216.15,office_supplies
INV003862,FP202500003862,XX供应商1488,2025-06-16,363.61,travel_lodging
INV003863,FP202500003863,XX供应商4075,2025-01-09,184.18,communication
INV003864,FP202500003864,XX供应商4058,2025-12-28,196.96,office_supplies
INV003865,FP202500003865,XX供应商8567,2025-03-20,68.81,local_transport
INV003866,FP202500003866,XX供应商2714,2025-11-11,262.63,office_supplies
INV003867,FP202500003867,XX供应商2767,2025-01-28,208.99,communication
INV003868,FP202500003868,XX供应商4075,2025-11-05,434.18,travel_lodging
INV003869,FP202500003869,XX供应商6279,2025-10-27,3002.21,training_fee
INV003870,FP202500003870,XX供应商1219,2025-12-29,292.77,local_transport
INV003871,FP202500003871,XX供应商4483,2025-07-16,277.16,communication
INV003872,FP202500003872,XX供应商9690,2025-12-21,3171.81,training_fee
INV003873,FP202500003873,XX供应商2170,2025-12-20,482.12,office_supplies
INV003874,FP202500003874,XX供应商1293,2025-07-08,321.47,office_supplies
INV003875,FP202500003875,XX供应商5296,2025-10-23,267.98,travel_lodging
INV003876,FP202500003876,XX供应商7556,2025-10-10,504.52,travel_lodging
INV003877,FP202500003877,XX供应商1247,2025-10-07,383.32,office_supplies
INV003878,FP202500003878,XX供应商1380,2025-03-25,208.05,local_transport
INV003879,FP202500003879,XX供应商5782,2025-12-17,1038.76,travel_lodging
INV003880,FP202500003880,XX供应商2482,2025-09-29,260.06,communication
INV003881,FP202500003881,XX供应商7358,2025-05-15,320.22,local_transport
INV003882,FP202500003882,XX供应商2779,2025-06-24,297.62,office_supplies
INV003883,FP202500003883,XX供应商1574,2025-10-23,175.3,local_transport
INV003884,FP202500003884,XX供应商8274,2025-12-02,172.58,local_transport
INV003885,FP202500003885,XX供应商2220,2025-09-09,88.41,local_transport
INV003886,FP202500003886,XX供应商1825,2025-11-05,1901.25,training_fee
INV003887,FP202500003887,XX供应商7027,2025-08-02,266.53,communication
INV003888,FP202500003888,XX供应商4244,2025-08-15,135.65,office_supplies
INV003889,FP202500003889,XX供应商1979,2025-12-31,172.17,local_transport
INV003890,FP202500003890,XX供应商3001,2025-08-06,371.55,office_supplies
INV003891,FP202500003891,XX供应商4780,2025-12-06,205.94,communication
INV003892,FP202500003892,XX供应商9118,2025-09-16,210.96,local_transport
INV003893,FP202500003893,XX供应商8918,2025-12-14,175.85,local_transport
INV003894,FP202500003894,XX供应商2666,2025-02-26,367.55,travel_lodging
INV003895,FP202500003895,XX供应商6157,2025-04-06,139.08,office_supplies
INV003896,FP202500003896,XX供应商5764,2025-04-24,234.43,office_supplies
INV003897,FP202500003897,XX供应商3767,2025-12-05,221.97,communication
INV003898,FP202500003898,XX供应商4628,2025-11-07,2978.81,training_fee
INV003899,FP202500003899,XX供应商3220,2025-12-26,80.79,local_transport
INV003900,FP202500003900,XX供应商4333,2025-12-20,190.75,local_transport
INV003901,FP202500003901,XX供应商2054,2025-05-04,338.03,business_entertainment
INV003902,FP202500003902,XX供应商6458,2025-12-22,743.32,business_entertainment
INV003903,FP202500003903,XX供应商9229,2025-05-20,84.92,local_transport
INV003904,FP202500003904,XX供应商3356,2025-05-27,111.87,communication
INV003905,FP202500003905,XX供应商7318,2025-09-06,107.35,communication
INV003906,FP202500003906,XX供应商6065,2025-11-19,61.41,local_transport
INV003907,FP202500003907,XX供应商5198,2025-04-18,2071.76,training_fee
INV003908,FP202500003908,XX供应商4398,2025-05-29,283.62,communication
INV003909,FP202500003909,XX供应商4041,2025-06-30,522.13,travel_lodging
INV003910,FP202500003910,XX供应商5213,2025-03-31,2918.5,training_fee
INV003911,FP202500003911,XX供应商8624,2025-11-19,334.96,office_supplies
INV003912,FP202500003912,XX供应商2662,2025-12-18,1380.95,business_entertainment
INV003913,FP202500003913,XX供应商1090,2025-01-21,743.28,business_entertainment
INV003914,FP202500003914,XX供应商9750,2025-04-10,123.1,communication
INV003915,FP202500003915,XX供应商8875,2025-04-14,1465.65,training_fee
INV003916,FP202500003916,XX供应商8887,2025-11-12,154.69,local_transport
INV003917,FP202500003917,XX供应商6282,2025-04-26,1484.28,travel_lodging
INV003918,FP202500003918,XX供应商7317,2025-03-29,375.32,business_entertainment
INV003919,FP202500003919,XX供应商4271,2025-08-20,399.29,travel_lodging
INV003920,FP202500003920,XX供应商5139,2025-11-22,137.44,communication
INV003921,FP202500003921,XX供应商4158,2025-11-19,242.61,communication
INV003922,FP202500003922,XX供应商8795,2025-09-24,146.86,communication
INV003923,FP202500003923,XX供应商3477,2025-12-16,1340.85,business_entertainment
INV003924,FP202500003924,XX供应商6140,2025-01-09,108.14,communication
INV003925,FP202500003925,XX供应商2343,2025-12-22,685.0,travel_lodging
INV003926,FP202500003926,XX供应商4941,2025-05-09,278.77,office_supplies
INV003927,FP202500003927,XX供应商8114,2025-07-04,162.02,office_supplies
INV003928,FP202500003928,XX供应商3934,2025-10-03,151.33,communication
INV003929,FP202500003929,XX供应商9160,2025-05-01,758.11,business_entertainment
INV003930,FP202500003930,XX供应商9187,2025-03-19,1577.31,business_entertainment
INV003931,FP202500003931,XX供应商1851,2025-01-21,1575.21,training_fee
INV003932,FP202500003932,XX供应商7123,2025-05-01,2134.33,training_fee
INV003933,FP202500003933,XX供应商9574,2025-10-08,316.52,office_supplies
