record_id,record_no,employee_id,department_id,expense_date,reimburse_date,expense_type,amount,reason,invoice_id,status,city_tier,nights,days,participants,budget_year,special_approval
R003230,BX2025003230,E0053,D010,2025-08-18,2025-08-24,training_fee,1876.68,启明专项知识培训费,INV003230,approved,,,,,2025,0
R003231,BX2025003231,E0045,D001,2025-03-22,2025-04-26,office_supplies,213.43,投资银行部硒鼓和纸张费用,INV003231,approved,,,,,2025,0
R003232,BX2025003232,E0078,D006,2025-12-06,2025-12-19,office_supplies,177.44,客户材料制作用品费,INV003232,approved,,,,,2025,0
R003233,BX2025003233,E0025,D001,2025-11-21,2025-12-02,office_supplies,149.47,投资银行部办公用品采购报销,INV003233,approved,,,,,2025,0
R003234,BX2025003234,E0025,D001,2025-11-12,2025-11-27,office_supplies,431.43,投资银行部培训材料用品费,INV003234,approved,,,,,2025,0
R003235,BX2025003235,E0070,D006,2025-04-17,2025-05-22,training_fee,2180.75,新制度宣贯客户服务培训费,INV003235,approved,,,,,2025,0
R003236,BX2025003236,E0015,D004,2025-05-27,2025-05-30,local_transport,176.62,客户访谈期间市内交通包干,INV003236,approved,B,,2,,2025,0
R003237,BX2025003237,E0061,D008,2025-12-09,2025-12-28,communication,229.24,合规风控部值班联络通讯费,INV003237,approved,,,,,2025,0
R003238,BX2025003238,E0030,D007,2025-05-15,2025-06-12,local_transport,59.65,分支机构沟通事项市内交通费,INV003238,approved,C,,1,,2025,0
R003239,BX2025003239,E0069,D002,2025-06-08,2025-07-04,communication,213.06,客户服务电话通讯费,INV003239,approved,,,,,2025,0
R003240,BX2025003240,E0023,D004,2025-08-11,2025-08-13,business_entertainment,677.82,上海客户拜访工作餐费,INV003240,approved,,,,3,2025,0
R003241,BX2025003241,E0068,D006,2025-01-22,2025-02-07,communication,162.83,运营管理部值班联络通讯费,INV003241,approved,,,,,2025,0
R003242,BX2025003242,E0020,D008,2025-09-28,2025-11-10,business_entertainment,871.1,清源项目洽谈招待费,INV003242,approved,,,,4,2025,0
R003243,BX2025003243,E0067,D001,2025-12-22,2025-12-25,business_entertainment,352.52,投资银行部合作伙伴会谈招待费,INV003243,approved,,,,2,2025,0
R003244,BX2025003244,E0033,D001,2025-04-28,2025-06-03,office_supplies,376.47,员工工位文具补充费,INV003244,approved,,,,,2025,0
R003245,BX2025003245,E0039,D002,2025-02-27,2025-04-27,travel_lodging,479.91,赴合肥开展系统上线支持住宿费,INV003245,approved,C,2,,,2025,0
R003246,BX2025003246,E0070,D006,2025-10-02,2025-11-13,communication,142.49,运营管理部业务联系通讯费,INV003246,approved,,,,,2025,0
R003247,BX2025003247,E0073,D004,2025-10-24,2025-11-08,communication,216.05,运营联系通讯费,INV003247,approved,,,,,2025,0
R003248,BX2025003248,E0017,D003,2025-09-30,2025-11-13,training_fee,1342.48,杭州集中培训课程费,INV003248,approved,,,,,2025,0
R003249,BX2025003249,E0036,D010,2025-12-04,2025-12-06,travel_lodging,403.59,清源合同资料交接住宿费,INV003249,approved,A,1,,,2025,0
R003250,BX2025003250,E0029,D003,2025-07-08,2025-08-21,communication,127.55,财富管理部客户维护通讯费,INV003250,approved,,,,,2025,0
R003251,BX2025003251,E0030,D007,2025-07-06,2025-07-19,communication,173.6,澄江跨部门协作通讯费,INV003251,approved,,,,,2025,0
R003252,BX2025003252,E0047,D009,2025-08-22,2025-10-14,local_transport,69.12,项目底稿交接交通费,INV003252,approved,B,,1,,2025,0
R003253,BX2025003253,E0051,D006,2025-10-08,2025-10-13,travel_lodging,529.01,客户服务事项赴杭州出差住宿费,INV003253,approved,B,2,,,2025,0
R003254,BX2025003254,E0069,D002,2025-05-31,2025-07-16,communication,265.67,青竹项目沟通通讯费,INV003254,approved,,,,,2025,0
R003255,BX2025003255,E0029,D003,2025-06-22,2025-07-28,travel_lodging,807.53,客户服务事项赴杭州出差住宿费,INV003255,approved,B,2,,,2025,0
R003256,BX2025003256,E0059,D006,2025-11-16,2025-12-13,business_entertainment,531.18,客户服务改进沟通餐费,INV003256,approved,,,,2,2025,0
R003257,BX2025003257,E0019,D006,2025-01-20,2025-02-22,local_transport,94.28,赴客户现场办理星河事项交通费,INV003257,approved,B,,1,,2025,0
R003258,BX2025003258,E0028,D009,2025-04-16,2025-06-13,business_entertainment,857.39,远航合同沟通招待费,INV003258,approved,,,,4,2025,0
R003259,BX2025003259,E0050,D008,2025-09-19,2025-10-14,training_fee,2931.58,合规风控部员工项目管理培训费,INV003259,approved,,,,,2025,0
R003260,BX2025003260,E0078,D006,2025-01-17,2025-02-10,local_transport,146.24,上海材料补充交通费,INV003260,approved,A,,2,,2025,0
R003261,BX2025003261,E0074,D001,2025-06-26,2025-07-11,travel_lodging,525.11,赴合肥参加业务协调会住宿费,INV003261,approved,C,2,,,2025,0
R003262,BX2025003262,E0073,D004,2025-08-15,2025-09-18,communication,191.27,研究所员工通讯费报销,INV003262,approved,,,,,2025,0
R003263,BX2025003263,E0060,D006,2025-02-09,2025-03-06,training_fee,3021.6,上海客户服务外部培训费,INV003263,approved,,,,,2025,0
R003264,BX2025003264,E0060,D006,2025-05-25,2025-07-22,travel_lodging,646.1,星河专项访谈住宿费,INV003264,approved,B,2,,,2025,0
R003265,BX2025003265,E0032,D005,2025-09-19,2025-10-24,local_transport,233.63,北辰尽调访谈交通费,INV003265,approved,A,,2,,2025,0
R003266,BX2025003266,E0062,D004,2025-05-04,2025-06-23,communication,161.28,分支机构协调通讯费,INV003266,approved,,,,,2025,0
R003267,BX2025003267,E0033,D001,2025-03-18,2025-04-23,training_fee,2698.46,参加投行业务专题培训费,INV003267,approved,,,,,2025,0
R003268,BX2025003268,E0015,D004,2025-10-26,2025-11-14,business_entertainment,566.54,研究所合作机构接待费,INV003268,approved,,,,3,2025,0
R003269,BX2025003269,E0044,D006,2025-02-25,2025-03-18,travel_lodging,482.0,星河投后跟踪现场住宿费,INV003269,approved,A,1,,,2025,0
R003270,BX2025003270,E0052,D003,2025-02-19,2025-04-09,business_entertainment,1292.79,财富管理部合作伙伴会谈招待费,INV003270,approved,,,,5,2025,0
R003271,BX2025003271,E0058,D007,2025-01-21,2025-03-16,office_supplies,161.19,信息技术部培训材料用品费,INV003271,approved,,,,,2025,0
R003272,BX2025003272,E0048,D005,2025-02-23,2025-03-08,local_transport,156.86,分支机构沟通事项市内交通费,INV003272,approved,A,,2,,2025,0
R003273,BX2025003273,E0031,D006,2025-10-27,2025-12-03,business_entertainment,417.88,云帆合作事项接待费,INV003273,approved,,,,3,2025,0
R003274,BX2025003274,E0048,D005,2025-11-18,2025-12-22,local_transport,121.22,合肥监管沟通交通费,INV003274,approved,C,,2,,2025,0
R003275,BX2025003275,E0047,D009,2025-04-02,2025-05-10,training_fee,3075.64,杭州集中培训课程费,INV003275,approved,,,,,2025,0
R003276,BX2025003276,E0076,D006,2025-10-03,2025-10-28,training_fee,1967.33,清源项目管理培训费,INV003276,approved,,,,,2025,0
R003277,BX2025003277,E0057,D005,2025-03-06,2025-04-25,local_transport,54.06,项目底稿交接交通费,INV003277,approved,C,,1,,2025,0
R003278,BX2025003278,E0042,D008,2025-02-03,2025-02-12,training_fee,1329.31,星河相关专业能力培训费,INV003278,approved,,,,,2025,0
R003279,BX2025003279,E0052,D003,2025-11-28,2025-12-02,training_fee,2057.33,清源专项知识培训费,INV003279,approved,,,,,2025,0
R003280,BX2025003280,E0062,D004,2025-07-29,2025-08-05,office_supplies,491.89,研究所办公用品采购报销,INV003280,approved,,,,,2025,0
R003281,BX2025003281,E0014,D009,2025-12-29,2026-01-08,office_supplies,346.17,财务管理部办公笔记本采购费,INV003281,approved,,,,,2025,0
R003282,BX2025003282,E0066,D003,2025-01-08,2025-03-01,travel_lodging,322.86,监管沟通事项赴杭州住宿费,INV003282,approved,B,1,,,2025,0
R003283,BX2025003283,E0067,D001,2025-10-01,2025-10-30,travel_lodging,608.92,监管沟通事项赴杭州住宿费,INV003283,approved,B,2,,,2025,0
R003284,BX2025003284,E0077,D004,2025-06-24,2025-08-20,communication,250.24,杭州外勤期间通讯费,INV003284,approved,,,,,2025,0
R003285,BX2025003285,E0070,D006,2025-06-04,2025-07-05,local_transport,67.07,上海云帆项目市内交通费,INV003285,approved,A,,1,,2025,0
R003286,BX2025003286,E0028,D009,2025-03-02,2025-04-09,travel_lodging,346.08,客户服务事项赴杭州出差住宿费,INV003286,approved,B,1,,,2025,0
R003287,BX2025003287,E0045,D001,2025-10-09,2025-11-29,communication,242.42,青竹资料确认通讯费,INV003287,approved,,,,,2025,0
R003288,BX2025003288,E0053,D010,2025-06-15,2025-08-03,office_supplies,269.68,人力资源部办公用品采购报销,INV003288,approved,,,,,2025,0
R003289,BX2025003289,E0022,D007,2025-11-16,2026-01-10,business_entertainment,1227.98,信息技术部合作机构接待费,INV003289,approved,,,,5,2025,0
R003290,BX2025003290,E0016,D008,2025-12-17,2026-01-06,business_entertainment,505.74,合规风控部客户活动接待费,INV003290,approved,,,,3,2025,0
R003291,BX2025003291,E0040,D001,2025-05-04,2025-05-12,training_fee,1459.4,投资银行部员工投行业务培训费,INV003291,approved,,,,,2025,0
R003292,BX2025003292,E0064,D004,2025-01-23,2025-02-03,office_supplies,225.88,项目交付资料用品费,INV003292,approved,,,,,2025,0
R003293,BX2025003293,E0064,D004,2025-08-21,2025-09-03,travel_lodging,515.17,监管沟通事项赴上海住宿费,INV003293,approved,A,2,,,2025,0
R003294,BX2025003294,E0054,D001,2025-10-17,2025-12-13,local_transport,93.16,赴客户现场办理云帆事项交通费,INV003294,approved,A,,1,,2025,0
R003295,BX2025003295,E0079,D002,2025-03-27,2025-04-06,travel_lodging,1886.47,青竹现场验收住宿费,INV003295,approved,A,4,,,2025,0
R003296,BX2025003296,E0075,D007,2025-08-14,2025-10-13,training_fee,1969.65,清源实施前培训费,INV003296,approved,,,,,2025,0
R003297,BX2025003297,E0033,D001,2025-11-25,2025-12-03,business_entertainment,680.62,机构客户会议工作餐费,INV003297,approved,,,,3,2025,0
R003298,BX2025003298,E0064,D004,2025-11-05,2025-12-04,travel_lodging,536.43,研究所例行检查赴上海住宿费,INV003298,approved,A,2,,,2025,0
R003299,BX2025003299,E0044,D006,2025-07-02,2025-08-12,travel_lodging,1076.32,分支机构走访赴上海住宿费,INV003299,approved,A,2,,,2025,0
R003300,BX2025003300,E0063,D004,2025-01-05,2025-02-07,office_supplies,460.09,项目交付资料用品费,INV003300,approved,,,,,2025,0
R003301,BX2025003301,E0064,D004,2025-01-14,2025-03-10,business_entertainment,304.1,远航客户沟通业务招待费,INV003301,approved,,,,2,2025,0
R003302,BX2025003302,E0028,D009,2025-04-27,2025-05-28,training_fee,2661.79,财务管理部员工风险识别培训费,INV003302,approved,,,,,2025,0
R003303,BX2025003303,E0057,D005,2025-03-29,2025-04-15,travel_lodging,1286.55,赴上海参加云帆专项会议住宿费,INV003303,approved,A,4,,,2025,0
R003304,BX2025003304,E0017,D003,2025-08-30,2025-09-07,communication,220.87,上海外勤期间通讯费,INV003304,approved,,,,,2025,0
R003305,BX2025003305,E0030,D007,2025-12-16,2026-01-13,travel_lodging,454.83,启明合同资料交接住宿费,INV003305,approved,C,1,,,2025,0
R003306,BX2025003306,E0028,D009,2025-08-21,2025-09-29,travel_lodging,752.4,上海分支机构培训支持住宿费,INV003306,approved,A,2,,,2025,0
R003307,BX2025003307,E0021,D002,2025-12-27,2026-01-14,office_supplies,144.73,固定收益部档案整理耗材费,INV003307,approved,,,,,2025,0
R003308,BX2025003308,E0076,D006,2025-04-24,2025-05-01,business_entertainment,896.49,北辰合同沟通招待费,INV003308,approved,,,,5,2025,0
R003309,BX2025003309,E0026,D004,2025-11-09,2025-12-01,travel_lodging,1043.19,澄江专项访谈住宿费,INV003309,approved,B,3,,,2025,0
R003310,BX2025003310,E0040,D001,2025-10-06,2025-12-02,travel_lodging,1096.83,赴杭州开展系统上线支持住宿费,INV003310,approved,B,2,,,2025,0
R003311,BX2025003311,E0032,D005,2025-03-12,2025-04-29,office_supplies,311.38,员工工位文具补充费,INV003311,approved,,,,,2025,0
R003312,BX2025003312,E0044,D006,2025-12-11,2025-12-12,office_supplies,356.2,部门月度办公耗材费,INV003312,approved,,,,,2025,0
R003313,BX2025003313,E0029,D003,2025-11-20,2025-12-29,office_supplies,418.35,财富管理部档案整理耗材费,INV003313,approved,,,,,2025,0
R003314,BX2025003314,E0050,D008,2025-06-01,2025-07-17,local_transport,85.94,合规风控部外勤走访市内交通费,INV003314,approved,B,,1,,2025,0
R003315,BX2025003315,E0044,D006,2025-02-07,2025-03-01,local_transport,174.51,业务协同会议市内交通费,INV003315,approved,B,,2,,2025,0
R003316,BX2025003316,E0048,D005,2025-12-04,2025-12-27,communication,176.59,监管沟通事项通讯费,INV003316,approved,,,,,2025,0
R003317,BX2025003317,E0055,D004,2025-01-25,2025-02-05,communication,168.44,澄江跨部门协作通讯费,INV003317,approved,,,,,2025,0
R003318,BX2025003318,E0066,D003,2025-03-21,2025-05-11,business_entertainment,730.2,客户回访业务招待费,INV003318,approved,,,,3,2025,0
R003319,BX2025003319,E0069,D002,2025-09-20,2025-10-31,local_transport,102.58,固定收益部外勤走访市内交通费,INV003319,approved,B,,2,,2025,0
R003320,BX2025003320,E0056,D005,2025-12-23,2026-01-04,office_supplies,248.36,机构业务部办公用品采购报销,INV003320,approved,,,,,2025,0
R003321,BX2025003321,E0032,D005,2025-04-28,2025-06-08,office_supplies,358.61,远航现场办公用品费,INV003321,approved,,,,,2025,0
R003322,BX2025003322,E0021,D002,2025-06-13,2025-08-08,office_supplies,447.27,固定收益部办公笔记本采购费,INV003322,approved,,,,,2025,0
R003323,BX2025003323,E0056,D005,2025-02-28,2025-04-07,communication,185.94,机构业务部日常工作通讯费,INV003323,approved,,,,,2025,0
R003324,BX2025003324,E0032,D005,2025-06-15,2025-07-25,training_fee,2380.01,运营规范投行业务课程费,INV003324,approved,,,,,2025,0
R003325,BX2025003325,E0046,D001,2025-12-11,2026-01-15,business_entertainment,584.9,投资银行部合作机构接待费,INV003325,approved,,,,3,2025,0
R003326,BX2025003326,E0018,D005,2025-06-23,2025-07-25,travel_lodging,627.47,合肥客户沟通行程住宿费,INV003326,approved,C,2,,,2025,0
R003327,BX2025003327,E0061,D008,2025-09-26,2025-11-07,local_transport,198.87,项目底稿交接交通费,INV003327,approved,A,,2,,2025,0
R003328,BX2025003328,E0031,D006,2025-08-09,2025-09-04,training_fee,1889.1,云帆项目管理培训费,INV003328,approved,,,,,2025,0
R003329,BX2025003329,E0071,D010,2025-12-20,2025-12-22,office_supplies,375.62,文件归档装订耗材费,INV003329,approved,,,,,2025,0
R003330,BX2025003330,E0071,D010,2025-01-22,2025-02-17,office_supplies,156.32,云帆会议材料打印用品费,INV003330,approved,,,,,2025,0
R003331,BX2025003331,E0063,D004,2025-02-15,2025-04-07,local_transport,43.89,客户访谈期间市内交通包干,INV003331,approved,C,,1,,2025,0
R003332,BX2025003332,E0043,D005,2025-10-24,2025-11-28,travel_lodging,403.22,赴上海开展系统上线支持住宿费,INV003332,approved,A,1,,,2025,0
R003333,BX2025003333,E0039,D002,2025-10-15,2025-11-04,training_fee,2436.62,参加运营规范专题培训费,INV003333,approved,,,,,2025,0
R003334,BX2025003334,E0061,D008,2025-09-07,2025-11-01,local_transport,61.98,杭州客户服务交通费,INV003334,approved,B,,1,,2025,0
R003335,BX2025003335,E0057,D005,2025-04-28,2025-06-21,travel_lodging,870.6,星河项目在杭州开展尽调期间住宿费,INV003335,approved,B,3,,,2025,0
R003336,BX2025003336,E0044,D006,2025-12-24,2026-01-06,local_transport,141.89,分支机构沟通事项市内交通费,INV003336,approved,C,,2,,2025,0
R003337,BX2025003337,E0031,D006,2025-12-13,2026-01-14,business_entertainment,379.29,运营管理部合作机构接待费,INV003337,approved,,,,2,2025,0
R003338,BX2025003338,E0075,D007,2025-03-03,2025-04-04,communication,163.46,杭州现场支持通讯费,INV003338,approved,,,,,2025,0
R003339,BX2025003339,E0030,D007,2025-11-29,2026-01-02,business_entertainment,963.61,信息技术部合作伙伴会谈招待费,INV003339,approved,,,,4,2025,0
R003340,BX2025003340,E0058,D007,2025-03-18,2025-03-20,business_entertainment,285.14,信息技术部客户活动接待费,INV003340,approved,,,,2,2025,0
R003341,BX2025003341,E0071,D010,2025-06-12,2025-07-12,travel_lodging,236.83,合肥远航路演支持住宿费,INV003341,approved,C,1,,,2025,0
R003342,BX2025003342,E0041,D005,2025-02-16,2025-02-28,travel_lodging,421.53,清源客户拜访行程住宿费,INV003342,approved,B,2,,,2025,0
R003343,BX2025003343,E0074,D001,2025-01-14,2025-03-10,business_entertainment,581.68,客户回访业务招待费,INV003343,approved,,,,4,2025,0
R003344,BX2025003344,E0024,D006,2025-01-30,2025-03-19,travel_lodging,279.74,清源现场审阅底稿住宿费,INV003344,approved,B,1,,,2025,0
R003345,BX2025003345,E0072,D005,2025-12-19,2026-01-15,local_transport,108.52,远航尽调访谈交通费,INV003345,approved,A,,1,,2025,0
R003346,BX2025003346,E0060,D006,2025-04-06,2025-05-29,travel_lodging,293.19,上海分支机构培训支持住宿费,INV003346,approved,A,1,,,2025,0
R003347,BX2025003347,E0043,D005,2025-01-14,2025-01-25,communication,127.88,远航远程会议通讯费,INV003347,approved,,,,,2025,0
R003348,BX2025003348,E0041,D005,2025-03-08,2025-03-14,communication,111.7,监管沟通事项通讯费,INV003348,approved,,,,,2025,0
R003349,BX2025003349,E0048,D005,2025-03-02,2025-04-20,office_supplies,301.39,清源展示材料耗材费,INV003349,approved,,,,,2025,0
R003350,BX2025003350,E0031,D006,2025-03-02,2025-03-23,local_transport,64.15,分支机构培训支持交通费,INV003350,approved,B,,1,,2025,0
R003351,BX2025003351,E0031,D006,2025-10-24,2025-11-23,business_entertainment,939.0,运营管理部业务交流招待费,INV003351,approved,,,,5,2025,0
R003352,BX2025003352,E0035,D005,2025-11-10,2025-12-08,business_entertainment,626.69,分支机构客户交流招待费,INV003352,approved,,,,3,2025,0
R003353,BX2025003353,E0038,D004,2025-05-05,2025-05-11,local_transport,99.02,研究所例行外勤交通费,INV003353,approved,A,,1,,2025,0
R003354,BX2025003354,E0056,D005,2025-10-25,2025-12-11,business_entertainment,627.42,客户服务改进沟通餐费,INV003354,approved,,,,4,2025,0
R003355,BX2025003355,E0015,D004,2025-06-08,2025-07-10,travel_lodging,579.78,杭州北辰路演支持住宿费,INV003355,approved,B,2,,,2025,0
R003356,BX2025003356,E0071,D010,2025-05-30,2025-06-03,office_supplies,180.16,人力资源部硒鼓和纸张费用,INV003356,approved,,,,,2025,0
R003357,BX2025003357,E0041,D005,2025-12-30,2026-01-08,business_entertainment,1370.63,清源合同沟通招待费,INV003357,approved,,,,7,2025,0
R003358,BX2025003358,E0072,D005,2025-07-20,2025-07-26,travel_lodging,772.99,星河客户拜访行程住宿费,INV003358,approved,B,2,,,2025,0
R003359,BX2025003359,E0027,D007,2025-06-26,2025-08-04,local_transport,87.1,清源资料递送交通费,INV003359,approved,B,,1,,2025,0
R003360,BX2025003360,E0065,D006,2025-12-11,2025-12-18,travel_lodging,738.2,监管沟通事项赴上海住宿费,INV003360,approved,A,2,,,2025,0
R003361,BX2025003361,E0067,D001,2025-09-23,2025-09-26,communication,279.23,投资银行部员工通讯费报销,INV003361,approved,,,,,2025,0
R003362,BX2025003362,E0026,D004,2025-06-24,2025-07-05,travel_lodging,793.64,云帆客户拜访行程住宿费,INV003362,approved,B,3,,,2025,0
R003363,BX2025003363,E0069,D002,2025-10-13,2025-10-29,business_entertainment,389.49,固定收益部合作机构接待费,INV003363,approved,,,,2,2025,0
R003364,BX2025003364,E0077,D004,2025-06-11,2025-08-07,office_supplies,251.36,远航资料袋采购费,INV003364,approved,,,,,2025,0
R003365,BX2025003365,E0048,D005,2025-03-03,2025-03-22,office_supplies,264.87,员工工位文具补充费,INV003365,approved,,,,,2025,0
R003366,BX2025003366,E0056,D005,2025-06-28,2025-07-14,training_fee,3059.14,机构业务部投行业务学习费用,INV003366,approved,,,,,2025,0
R003367,BX2025003367,E0022,D007,2025-09-20,2025-10-06,communication,176.33,青竹项目沟通通讯费,INV003367,approved,,,,,2025,0
R003368,BX2025003368,E0053,D010,2025-11-20,2026-01-15,training_fee,1748.56,数据治理培训课程费,INV003368,approved,,,,,2025,0
R003369,BX2025003369,E0061,D008,2025-03-22,2025-05-08,training_fee,1501.85,北辰项目管理培训费,INV003369,approved,,,,,2025,0
R003370,BX2025003370,E0045,D001,2025-05-20,2025-06-05,communication,272.85,云帆远程会议通讯费,INV003370,approved,,,,,2025,0
R003371,BX2025003371,E0057,D005,2025-12-27,2026-01-02,training_fee,2172.55,清源相关专业能力培训费,INV003371,approved,,,,,2025,0
R003372,BX2025003372,E0027,D007,2025-07-23,2025-08-08,travel_lodging,838.7,远航专项访谈住宿费,INV003372,approved,C,2,,,2025,0
R003373,BX2025003373,E0066,D003,2025-08-05,2025-09-17,communication,105.86,澄江进度跟踪通讯费,INV003373,approved,,,,,2025,0
R003374,BX2025003374,E0044,D006,2025-07-10,2025-07-13,office_supplies,432.92,北辰项目资料装订用品费,INV003374,approved,,,,,2025,0
R003375,BX2025003375,E0024,D006,2025-01-18,2025-03-16,business_entertainment,978.79,合肥业务拜访工作餐费,INV003375,approved,,,,4,2025,0
R003376,BX2025003376,E0080,D009,2025-12-22,2026-01-04,local_transport,191.29,财务管理部外勤走访市内交通费,INV003376,approved,A,,2,,2025,0
R003377,BX2025003377,E0021,D002,2025-02-23,2025-03-27,training_fee,2908.61,业务规范数据治理课程费,INV003377,approved,,,,,2025,0
R003378,BX2025003378,E0014,D009,2025-01-17,2025-02-10,business_entertainment,835.58,澄江客户沟通业务招待费,INV003378,approved,,,,4,2025,0
R003379,BX2025003379,E0036,D010,2025-03-28,2025-04-23,business_entertainment,561.88,青竹合作事项接待费,INV003379,approved,,,,3,2025,0
R003380,BX2025003380,E0069,D002,2025-12-05,2026-01-07,communication,244.1,清源需求沟通通讯费,INV003380,approved,,,,,2025,0
R003381,BX2025003381,E0020,D008,2025-12-03,2026-01-07,travel_lodging,337.86,赴合肥参加业务协调会住宿费,INV003381,approved,C,2,,,2025,0
R003382,BX2025003382,E0015,D004,2025-06-26,2025-08-14,travel_lodging,566.37,合肥分支机构培训支持住宿费,INV003382,approved,C,2,,,2025,0
R003383,BX2025003383,E0015,D004,2025-07-08,2025-09-04,travel_lodging,394.37,上海北辰路演支持住宿费,INV003383,approved,A,1,,,2025,0
R003384,BX2025003384,E0018,D005,2025-02-04,2025-02-05,office_supplies,454.34,项目底稿归档用品费,INV003384,approved,,,,,2025,0
R003385,BX2025003385,E0026,D004,2025-05-26,2025-07-05,office_supplies,486.83,部门共用办公用品费,INV003385,approved,,,,,2025,0
R003386,BX2025003386,E0052,D003,2025-10-04,2025-11-29,communication,190.37,客户服务电话通讯费,INV003386,approved,,,,,2025,0
R003387,BX2025003387,E0020,D008,2025-09-03,2025-10-27,travel_lodging,872.37,赴杭州参加清源专项会议住宿费,INV003387,approved,B,3,,,2025,0
R003388,BX2025003388,E0042,D008,2025-04-04,2025-05-05,travel_lodging,411.53,客户服务事项赴上海出差住宿费,INV003388,approved,A,1,,,2025,0
R003389,BX2025003389,E0058,D007,2025-10-28,2025-11-20,travel_lodging,290.88,杭州分支机构培训支持住宿费,INV003389,approved,B,1,,,2025,0
R003390,BX2025003390,E0064,D004,2025-03-07,2025-03-14,travel_lodging,700.94,上海云帆路演支持住宿费,INV003390,approved,A,2,,,2025,0
R003391,BX2025003391,E0072,D005,2025-11-18,2025-11-26,local_transport,96.89,业务协同会议市内交通费,INV003391,approved,A,,1,,2025,0
R003392,BX2025003392,E0062,D004,2025-03-02,2025-03-07,office_supplies,347.27,员工工位文具补充费,INV003392,approved,,,,,2025,0
R003393,BX2025003393,E0028,D009,2025-08-02,2025-08-17,business_entertainment,484.88,清源客户沟通业务招待费,INV003393,approved,,,,2,2025,0
R003394,BX2025003394,E0032,D005,2025-12-02,2026-01-05,communication,265.16,清源资料确认通讯费,INV003394,approved,,,,,2025,0
R003395,BX2025003395,E0027,D007,2025-08-03,2025-09-30,communication,121.13,会议通知通讯费,INV003395,approved,,,,,2025,0
R003396,BX2025003396,E0045,D001,2025-11-13,2025-12-08,travel_lodging,299.64,赴上海参加业务协调会住宿费,INV003396,approved,A,1,,,2025,0
R003397,BX2025003397,E0019,D006,2025-06-19,2025-08-01,training_fee,2494.9,运营管理部岗位能力提升培训费,INV003397,approved,,,,,2025,0
R003398,BX2025003398,E0067,D001,2025-10-30,2025-12-08,training_fee,1628.8,业务规范项目管理课程费,INV003398,approved,,,,,2025,0
R003399,BX2025003399,E0064,D004,2025-05-16,2025-05-21,travel_lodging,338.79,赴杭州参加启明专项会议住宿费,INV003399,approved,B,1,,,2025,0
R003400,BX2025003400,E0026,D004,2025-01-07,2025-02-20,training_fee,1482.5,运营规范数据治理课程费,INV003400,approved,,,,,2025,0
R003401,BX2025003401,E0030,D007,2025-10-12,2025-11-22,training_fee,3111.57,北辰相关专业能力培训费,INV003401,approved,,,,,2025,0
R003402,BX2025003402,E0078,D006,2025-07-07,2025-08-19,training_fee,1824.91,合规实务培训课程费,INV003402,approved,,,,,2025,0
R003403,BX2025003403,E0046,D001,2025-12-19,2026-01-07,travel_lodging,191.34,澄江现场验收住宿费,INV003403,approved,C,1,,,2025,0
R003404,BX2025003404,E0019,D006,2025-11-14,2025-12-18,business_entertainment,473.81,客户服务改进沟通餐费,INV003404,approved,,,,2,2025,0
R003405,BX2025003405,E0025,D001,2025-12-02,2026-01-14,training_fee,2076.27,合规要求风险识别学习费,INV003405,approved,,,,,2025,0
R003406,BX2025003406,E0078,D006,2025-11-06,2025-12-05,office_supplies,287.98,客户材料制作用品费,INV003406,approved,,,,,2025,0
R003407,BX2025003407,E0064,D004,2025-07-10,2025-07-12,training_fee,1931.37,青竹实施前培训费,INV003407,approved,,,,,2025,0
R003408,BX2025003408,E0052,D003,2025-11-03,2025-11-08,business_entertainment,422.03,上海渠道沟通工作餐费,INV003408,approved,,,,3,2025,0
R003409,BX2025003409,E0016,D008,2025-08-24,2025-10-12,travel_lodging,505.81,监管沟通事项赴杭州住宿费,INV003409,approved,B,1,,,2025,0
R003410,BX2025003410,E0062,D004,2025-06-29,2025-07-01,office_supplies,375.69,研究所档案整理耗材费,INV003410,approved,,,,,2025,0
R003411,BX2025003411,E0066,D003,2025-08-27,2025-09-13,local_transport,82.45,财富管理部跨部门沟通交通费,INV003411,approved,B,,1,,2025,0
R003412,BX2025003412,E0078,D006,2025-10-19,2025-11-18,training_fee,2514.83,参加数据治理专题培训费,INV003412,approved,,,,,2025,0
R003413,BX2025003413,E0022,D007,2025-08-26,2025-08-31,communication,184.12,远航项目沟通通讯费,INV003413,approved,,,,,2025,0
R003414,BX2025003414,E0041,D005,2025-03-23,2025-05-04,communication,153.36,机构业务部员工通讯费报销,INV003414,approved,,,,,2025,0
R003415,BX2025003415,E0033,D001,2025-01-27,2025-02-28,local_transport,167.44,投资银行部例行外勤交通费,INV003415,approved,C,,3,,2025,0
R003416,BX2025003416,E0020,D008,2025-11-16,2026-01-04,local_transport,167.69,杭州材料补充交通费,INV003416,approved,B,,2,,2025,0
R003417,BX2025003417,E0028,D009,2025-06-06,2025-06-08,office_supplies,259.25,项目交付资料用品费,INV003417,approved,,,,,2025,0
R003418,BX2025003418,E0049,D006,2025-06-29,2025-07-27,communication,115.85,运营管理部业务联系通讯费,INV003418,approved,,,,,2025,0
R003419,BX2025003419,E0029,D003,2025-10-04,2025-10-06,office_supplies,319.04,部门月度办公耗材费,INV003419,approved,,,,,2025,0
R003420,BX2025003420,E0018,D005,2025-08-15,2025-09-06,local_transport,84.65,分支机构沟通事项市内交通费,INV003420,approved,A,,1,,2025,0
